(8614+0j),(16693+0j),(53943+0j),(57462+0j)
(-128.8547887246765-29.347199786592867j),(-9.006766310789232-9.769859185316978j),(314.3924056207943+934.6844992390609j),(-612.5669942511702-5583.219575238213j)
(-2.210392241116196-82.71776745050018j),(-0.624632912261859-48.34069616868059j),(22.994266494817907+189.5553382822975j),(-38.503737029136744-821.5633712136778j)
(5.081121433448878-87.11750900421436j),(-17.214132054983935-69.03246957292316j),(40.431284465367895+107.89002985007969j),(-86.83141625187505-509.5480621417568j)
(-36.967492258056964-76.52383675179871j),(2.806193345564303-146.59829891447293j),(28.86359332547582-308.37057928238715j),(75.922750409885+976.627830633727j)
(-61.26946378609501-446.89681976747113j),(12.454418031200944-448.13947832787693j),(103.79150743303254+74.74978033776448j),(131.08433070930565-71.70802737352932j)
(-61.26946378609501+446.89681976747113j),(12.454418031200944+448.13947832787693j),(103.79150743303254-74.74978033776448j),(131.08433070930565+71.70802737352932j)
(-36.967492258056964+76.52383675179871j),(2.806193345564303+146.59829891447293j),(28.86359332547582+308.37057928238715j),(75.922750409885-976.627830633727j)
(5.081121433448878+87.11750900421436j),(-17.214132054983935+69.03246957292316j),(40.431284465367895-107.89002985007969j),(-86.83141625187505+509.5480621417568j)
(-2.210392241116196+82.71776745050018j),(-0.624632912261859+48.34069616868059j),(22.994266494817907-189.5553382822975j),(-38.503737029136744+821.5633712136778j)
(-128.8547887246765+29.347199786592867j),(-9.006766310789232+9.769859185316978j),(314.3924056207943-934.6844992390609j),(-612.5669942511702+5583.219575238213j)
(18.693718399426913+12.100114788890856j),(3.787828250055597+37.79202225667739j),(-51.35993148681632+297.1926198156322j),(218.09670668775732-1073.6611482869278j)
(-6.341827430434108+39.74781972717882j),(-17.43982073992035+77.0916864269715j),(-3.9583541974723175+35.34230543102966j),(63.40116846183878-254.7859811477631j)
(-38.92767087706399+85.80468129587882j),(-20.439495629423362+78.00031018108582j),(133.79075749031978-234.41700339688575j),(-211.39907218409928+897.6148835055878j)
(-45.0654368151158-37.95066687068462j),(-10.203784893115909+41.891572365904594j),(22.188114608765204+297.9028786081529j),(438.47787914405933-944.1164015967793j)
(-51.54275029514426+12.080849574127j),(-7.206667667494742+23.493258835365275j),(4.266815395741901+84.81590705242732j),(232.24299276300758-516.5435817414491j)
(-15.290055211491165-30.92304742448435j),(-2.9210446185624335+28.457737958299454j),(-28.745839770093312+204.00691253707413j),(302.15319178485856-891.8818426547746j)
(-3.971447698303919+30.09767700113543j),(0.6118971416036061+18.40698974391394j),(101.14182046755661-80.92847781801815j),(-172.92528050427745+571.2397197810941j)
(-27.976850001125726+4.945826358875813j),(-16.33667533015293-1.8428553062341528j),(29.058056906635898-61.62912032072414j),(-82.78420145575524+400.68615377826546j)
(-85.89564552898553-40.82149238405677j),(7.988967266951647-6.459715504068916j),(216.6285933838409-81.69975217867605j),(-328.2603618990022+1107.7784527149965j)
(18.86239414424645-48.709300935110164j),(-10.666827473123647-22.76809842907575j),(-154.35392221377288+289.8752819234875j),(466.78189038530104-1016.0429411343027j)
(-16.235864804796435+9.841952508990918j),(0.2821477069939533-11.99171023066933j),(0.929413184785858+17.413825798865723j),(60.54023492491365-73.25438799308961j)
(-3.315437778991594+73.52711869847174j),(19.189881012567923+12.328157903513809j),(168.42682243538673-161.38323287810258j),(-302.59813594551144+648.1960560628138j)
(-42.8672229280816-71.09146729411876j),(-8.05802573089116+33.42750703227112j),(-261.779144026901+638.2728511832548j),(1834.9464496435799-2583.6404614840544j)
(0.9140641388572703+24.485403729094276j),(-24.835030600235882+73.90344742018716j),(-91.98451234775973+131.32426556372445j),(513.718666343488-713.7172493814455j)
(31.889360190784515+20.75505151090524j),(-12.277601794329428+39.76255101688261j),(-74.32046711529426+160.03925253188166j),(395.70730547399603-606.5166166352562j)
(-35.52684967203186+7.15384409274785j),(-3.5291290062623375+16.755010593281405j),(172.45256328052596-65.15783759993884j),(-244.8917283996833+431.7323642846341j)
(30.121080114562403-13.684971022941886j),(3.479434275163669+36.12772057880208j),(-42.21986299346008+96.7214370650683j),(174.23774567075247-36.200672841523556j)
(-50.17625220560885-37.146893536137405j),(6.676969108490482+8.313077299924043j),(98.91320295513924+97.58325775296409j),(77.42381590859827+77.73580051234396j)
(1.8403805457054432-58.84059364818013j),(-29.8644859050996-13.381059264261017j),(-218.78775276506258+203.79255755839714j),(654.9735458514198-735.3042109644006j)
(30.091998229148274+6.591730984416802j),(-8.621151792443356-41.7423194723504j),(34.67462347685898+29.133161567684255j),(-77.00126919810577+44.44403007002154j)
(-45.496100769256316-7.112414670586297j),(-8.795092094165682-35.1807754530312j),(124.8926384440357-28.533187186990325j),(-191.4371741674878+283.4894391084293j)
(-22.320181074530225-132.56592661077107j),(-1.328926889141627-5.711236475058838j),(957.1667915367574-663.2667805679948j),(-5585.566000971707+5030.998871200089j)
(38.84171798140994+35.10645432184189j),(7.393035549458233-10.412102088640488j),(-218.97282126624776+97.91245606335588j),(715.1689439454863-599.5172916667307j)
(-5.047429526855808-7.76799420139683j),(-19.481576822142642-9.474546985543288j),(-35.06860240946048+43.498488762352714j),(395.83941946731113-245.5893666892924j)
(-26.753290522833794+15.491833238110463j),(-25.42750234343194+58.79174028487503j),(141.03096783126887+57.99071172490955j),(-165.71602663323887+234.43142773981953j)
(56.07065475140534-8.712744369862886j),(-4.388707873464568+34.957705897767894j),(-198.0905442146817+162.34954201107152j),(571.558905418823-240.5702761785053j)
(-24.520765211486122-46.42460197478416j),(-20.80985941067695+16.14057629285047j),(-41.89103147620028+106.34476687115223j),(428.508099755094-201.44218557706634j)
(58.70396728878896+32.18172213254471j),(6.6842934255052455+29.844810141783572j),(-184.7957541141427+110.16895185008977j),(686.0696813007226-417.59453300648113j)
(7.921484726993299-9.029970159675837j),(9.242130428572466+29.43388087955435j),(5.483436734481529+79.83035555136343j),(11.532380611175995+79.49012601443653j)
(-4.9140120039593285-9.986518773215614j),(0.8532764017785439+10.98647218927944j),(9.493456475579933+20.206486938053253j),(59.261662805221476+95.72075895717394j)
(23.610414706782905-77.0331063437397j),(3.063823708076029-9.32953420015393j),(1.341986969316622+117.6353976312519j),(-452.42215211268444+343.9400180676306j)
(34.657740198293936-6.773863247683334j),(22.65955898606694-40.10801341102448j),(-217.6946238518865+1.7311916764567385j),(648.9216409821379-358.3414733281779j)
(11.465694509718901+12.465957632702317j),(-22.298511771798474+13.44924972403848j),(-29.16071953135838+40.275170241044435j),(378.7397088868131-83.16381500952099j)
(-40.51920490544609+7.366780850994056j),(20.111353141473614+34.15450312758378j),(97.95833010968227+99.58330339997396j),(114.89559802139297+115.18734652389801j)
(58.65505498432498-44.66044107550396j),(-20.820995303815153+7.8794960810802035j),(-316.68672426923627+163.8450989304084j),(931.2773346769229-182.58657284125456j)
(-25.039569662636723+35.455747755171764j),(-23.37800574693881+17.811962544351008j),(-56.04312717874609+60.36345248571233j),(533.2989671860964-45.75883405099897j)
(5.411350158533764+24.407805931454458j),(-40.03423151718607+39.99271583954508j),(-108.82240463790936+136.04314408860458j),(507.2150299748687-6.954148936364263j)
(9.93591879794451-45.99345135301888j),(-1.782134575693476+17.558552113134965j),(-102.14998917532785+167.6926689542246j),(104.65997939254476+159.29703903490292j)
(0.28299988713234825+26.55673345532948j),(-25.200274965154335-10.582312385542753j),(-192.43874931547703+104.45780659789536j),(119.81788910294381+155.39885068332353j)
(25.227548949403513-47.485868084711505j),(0.36355429804859796+8.200486668645876j),(-111.82821474293496+230.17955864911707j),(264.23195525264555+169.61428699633046j)
(21.705812515577918+2.971949203064762j),(-10.461162004290031+13.311523819706295j),(-392.5982340832238-221.76681059338043j),(130.92330738267628-400.9471880811367j)
(53.84337961058736+53.320310674460806j),(-3.90440340755913-9.794515186654685j),(372.93990125226264+157.05143524539673j),(1032.2409356539174+271.2591915447094j)
(-26.781854328948498-5.979128269960016j),(4.207895106984552+154.11590761327602j),(-269.0000230949436+120.67353522969555j),(13.03343702420807+106.73807244027734j)
