(10245+0j),(19372+0j),(60768+0j),(63767+0j)
(-110.4332272390492+41.999321879882636j),(1.1016846958519295-71.50366526799061j),(327.6049920621733-0.8993597110350535j),(-1420.8366343480686-1271.2767795783586j)
(37.730217513845545-33.23417194852275j),(-34.56068403655988-72.1073937645464j),(-186.58659979425147-77.4291188310961j),(591.1635752257124+115.35632302294391j)
(-47.61479397131065-44.793410218715046j),(-30.77047153983844-57.380019146026015j),(-3.530125016559168+220.98432295538885j),(159.08185008227088-597.2379998236261j)
(12.284618590852176-87.71358493038008j),(-24.171875484993336-13.89633271511589j),(-135.1032105042326+181.0043956449859j),(619.5991942067413-745.5404781750556j)
(34.58996145710462-87.79350956808405j),(-67.22089087843537-74.54667330127832j),(-187.59353187030592+145.3818597000354j),(899.5421353569113-389.21229256408037j)
(-52.156292500912485-31.22977104804662j),(-19.03366374506095-134.7464061325495j),(-7.931976202862472-89.85676728629157j),(78.23626120844006-219.0374479617854j)
(96.69373684888133+9.205104599466651j),(0.4904418256417671-37.70699985953576j),(-480.89585510979276-74.99356424987498j),(1756.0954789994457-369.23382451901756j)
(-61.49335272123166-92.52625987638734j),(11.00684050097442-66.75759260309238j),(-112.80424650568938+103.50861747961693j),(193.75752112036503-41.47906758808119j)
(-42.24455582476561-126.21326761664524j),(7.426461419055613-81.5423698664593j),(31.526694991987426+215.47974459019196j),(138.80098157363193-691.8519764464147j)
(-46.201340928199066-108.72228778255993j),(-21.000870373907745-152.53680824268767j),(-41.77156363800225+439.56969872147505j),(814.3195913350476-1572.3679544297886j)
(-83.57234848251996-144.32729414895493j),(13.371811434348217-64.4591709131806j),(-331.4480848273548+741.13831455237j),(3278.2287754374634-3947.8545682098343j)
(46.80537378819711-40.88902365579578j),(-27.47035911789004-91.15159057789205j),(389.8847220120651-571.3316675640908j),(-2239.9791040844025+2275.644205285841j)
(42.55625464817377-120.56526000572063j),(-26.151856200189883-170.54646993370278j),(-77.28825668188944-195.1132134134728j),(-386.9006877538791+751.8003661564275j)
(50.659615495877446-130.50150322367514j),(-18.171344142344566-257.99903193663715j),(-27.018154139840902-219.5444721725339j),(-306.5603039479861+839.1312252401442j)
(23.342331252345396-287.6560066029441j),(31.263293841567222-364.6524504906188j),(45.44396441887616-128.93897984795763j),(-717.0200968033582+731.6404276162675j)
(-50.41540479408109-1009.7403673519109j),(58.90125371236843-1000.3124560666929j),(236.09905926930202+170.58260832591478j),(-712.7221891186822-592.4963881521369j)
(-50.41540479408109+1009.7403673519109j),(58.90125371236843+1000.3124560666929j),(236.09905926930202-170.58260832591478j),(-712.7221891186822+592.4963881521369j)
(23.342331252345396+287.6560066029441j),(31.263293841567222+364.6524504906188j),(45.44396441887616+128.93897984795763j),(-717.0200968033582-731.6404276162675j)
(50.659615495877446+130.50150322367514j),(-18.171344142344566+257.99903193663715j),(-27.018154139840902+219.5444721725339j),(-306.5603039479861-839.1312252401442j)
(42.55625464817377+120.56526000572063j),(-26.151856200189883+170.54646993370278j),(-77.28825668188944+195.1132134134728j),(-386.9006877538791-751.8003661564275j)
(46.80537378819711+40.88902365579578j),(-27.47035911789004+91.15159057789205j),(389.8847220120651+571.3316675640908j),(-2239.9791040844025-2275.644205285841j)
(-83.57234848251996+144.32729414895493j),(13.371811434348217+64.4591709131806j),(-331.4480848273548-741.13831455237j),(3278.2287754374634+3947.8545682098343j)
(-46.201340928199066+108.72228778255993j),(-21.000870373907745+152.53680824268767j),(-41.77156363800225-439.56969872147505j),(814.3195913350476+1572.3679544297886j)
(-42.24455582476561+126.21326761664524j),(7.426461419055613+81.5423698664593j),(31.526694991987426-215.47974459019196j),(138.80098157363193+691.8519764464147j)
(-61.49335272123166+92.52625987638734j),(11.00684050097442+66.75759260309238j),(-112.80424650568938-103.50861747961693j),(193.75752112036503+41.47906758808119j)
(96.69373684888133-9.205104599466651j),(0.4904418256417671+37.70699985953576j),(-480.89585510979276+74.99356424987498j),(1756.0954789994457+369.23382451901756j)
(-52.156292500912485+31.22977104804662j),(-19.03366374506095+134.7464061325495j),(-7.931976202862472+89.85676728629157j),(78.23626120844006+219.0374479617854j)
(34.58996145710462+87.79350956808405j),(-67.22089087843537+74.54667330127832j),(-187.59353187030592-145.3818597000354j),(899.5421353569113+389.21229256408037j)
(12.284618590852176+87.71358493038008j),(-24.171875484993336+13.89633271511589j),(-135.1032105042326-181.0043956449859j),(619.5991942067413+745.5404781750556j)
(-47.61479397131065+44.793410218715046j),(-30.77047153983844+57.380019146026015j),(-3.530125016559168-220.98432295538885j),(159.08185008227088+597.2379998236261j)
(37.730217513845545+33.23417194852275j),(-34.56068403655988+72.1073937645464j),(-186.58659979425147+77.4291188310961j),(591.1635752257124-115.35632302294391j)
(-110.4332272390492-41.999321879882636j),(1.1016846958519295+71.50366526799061j),(327.6049920621733+0.8993597110350535j),(-1420.8366343480686+1271.2767795783586j)
(11.705721574334476+30.568455541146587j),(41.45342915519592-20.48808729680826j),(192.2056196784414+9.483836584479889j),(-249.73716212285592+302.2662693340435j)
(-28.350398399317157+39.66375438034683j),(16.260496378122298+63.06089735828783j),(-21.69080979080138-50.97412482133085j),(318.3218352674953+206.2641770328994j)
(-38.339278800721644+37.124258170424426j),(-45.26686643874058+59.511521177353146j),(-53.69902732060234-281.0189493127417j),(571.7710871352899+666.6829098194189j)
(54.034526974377144+153.85525086844174j),(-19.667692573188788+16.42646656976849j),(-60.45682672454075-818.241994080053j),(-640.4375544871023+3460.1801497632237j)
(39.79700249604801-6.80539746155814j),(19.936120362657675-7.213061080560411j),(-186.33023525895499+80.89794437037125j),(317.1768230815651-222.0297300902061j)
(14.46731078756983+3.17751059759669j),(15.717601945510722+32.1588962070149j),(51.745296431174324-33.35254572477497j),(28.821092666737286+512.0571228743054j)
(-50.871830160939325-10.526251854940492j),(-79.72156085062059+69.1295086281253j),(55.02425199251957+39.787090296873316j),(-144.79491022711795+235.92287139087944j)
(7.360096001819642-32.38930964614711j),(4.967829542917798-31.61980177930647j),(41.47811812964824+118.5009536889408j),(243.689153356955-158.2241574142647j)
(-7.4884679257131666+62.885968932789446j),(43.85941544954096+2.037632519472332j),(-180.44424055218406-134.05302025660674j),(853.4907419086788+332.2097032917633j)
(59.23014653539015-58.69577349715364j),(12.102970378573104+28.521695704392755j),(-224.44643668589106+145.87401591564156j),(218.16012577059007-634.2877221413763j)
(-26.600157712503986+49.788999500689556j),(-68.76144487328565+33.35423147775893j),(-142.9088756604532+20.575473815009126j),(851.1157204519984+368.74423295051736j)
(-79.8618239941181+46.720304078795465j),(-28.750897788555932+16.239392459332787j),(-117.85110755517462-160.62224695336974j),(1015.4824409098446+842.0154193825582j)
(-40.79738908028388+16.28843909155819j),(18.59262724485069+46.361670475592746j),(-66.4067745560468-172.33225642869184j),(1483.3172486133885+1195.6313040292976j)
(-139.85505656995514+66.68697705944788j),(-90.95608838834664+64.1977462694175j),(-1056.166644726387-719.4928932674313j),(7138.506976652493+3193.1513391329754j)
(53.91513052511128+36.34576637811983j),(-61.589427232743105+31.70483577966555j),(392.3747082294781+134.12845951516232j),(-2972.5684424727215-1458.6252115979514j)
(27.34710584873814+56.13682933293332j),(2.1908957718821966+42.92988322933431j),(118.92374325610399+204.59959015430812j),(-1496.4599153920972-768.1143923101743j)
(42.199121294186654+2.099710356635663j),(63.64487093617893+51.14759556994939j),(-19.739088893397934+117.5503091254843j),(-725.5348455351154-494.68284856711443j)
(30.212216825625546+1.9481845260863242j),(-34.951351943707266+46.35634385354103j),(-50.15496031194107+125.36307496124826j),(-222.83832906555818+65.22681255793486j)
(-109.63448153783716+19.851887991118744j),(-24.776565708176037-38.87475152303261j),(262.6955461122707-71.91354533651494j),(-648.6143858978674+383.72321052294035j)
(33.93671865415743+62.78249464903731j),(65.48998817285297+17.432594508470068j),(35.44147420475872-118.5634332350466j),(7.021486889633479-152.24353367940856j)
(-46.04011604222822-18.227465884059217j),(4.407897314086767+75.87369339353958j),(110.94717710725945+14.050929075704602j),(-584.131866529495+104.63030460342031j)
(-31.336607574738508-40.80528037903561j),(-57.14916727661023+3.1257072437013473j),(169.3615428666019+56.235994118817494j),(-721.8359072167166+28.219316809038332j)
(8.98273501401573+33.3150655658118j),(-106.42698176311757-0.30674385315675323j),(60.375842200106035+137.1939684207693j),(-647.6925000643112+96.31947602188552j)
(-66.2261042893864-71.18243925615494j),(50.175295638530315-0.41065842101932404j),(191.9461482634149-39.861466865152096j),(-492.31469453640284+875.8016578278554j)
(16.83274763732021+87.02389644829802j),(6.703447883464435+24.65743901770451j),(5.327858194979626-53.17288310676982j),(441.18409201749523-735.1172273752302j)
(7.230373854243339+69.6959776242696j),(-5.395052208772086-43.78898691632576j),(-105.68972870707125-93.38014286748044j),(85.25420363707099-430.307153963588j)
(32.092197319642764+90.85771451774485j),(14.366296142044519+0.19840522066562016j),(-8.838613207300114-93.29650662002835j),(-102.53778484657869-121.47626917104643j)
(13.805597425229735+76.2946730066938j),(29.945123903353306+79.82848784760625j),(-56.771749368035444-9.507836122986522j),(-516.7629146364961+124.42789443488658j)
(12.36769024338463-115.54601913919912j),(1.3962484227010918+71.9775675998874j),(77.54403036910139+319.6738252545626j),(-440.3096318723583-430.8645293531749j)
(-28.95148128851372+34.96574383552405j),(-110.28851137760228-5.144141605409333j),(112.82749355070928+75.98520779460591j),(30.320565168030043+83.3015941763234j)
(-3.7535064818794126+8.21084004036206j),(-17.103916582054694+35.92379465452816j),(-17.905561598615122+52.62629209955116j),(-75.78793909501837-284.4270944952161j)
(0.6457045280665739+45.98226037549165j),(-58.723425681261006+124.9721818094984j),(7.057175267442744+48.92493458235869j),(-23.784749975964587-334.5097905756346j)
(-73.33596416034152+80.98983254087648j),(-10.685673851602928+39.18224327298977j),(-20.32916263527659-89.05054285461871j),(-209.8542937042348-294.43720115675956j)
(-21.55996883977491+3.5265784362158765j),(-53.578451803694975-13.357799944722736j),(18.869746406800004+45.1626392388916j),(-483.0233290174492+149.76180867535888j)
(-141.2246032902222+32.58203840211935j),(-4.738222508913964-21.442848340624376j),(152.07057872122778+6.276780395196344j),(207.7335801621507+355.6974222155076j)
(-49.108209341004+36.84550365484235j),(44.66072061028308+112.40154472626371j),(89.07348547612082-56.04963044913596j),(127.96436427910294-20.295712255980185j)
(-29.51402089324+83.92951688032754j),(-69.20354598959602+83.9207214473466j),(44.748411365884294+12.85250619561917j),(49.693205910210054-124.33405734120608j)
(-66.34347028974776+144.48829028271j),(-111.14620232274058+35.85374455371665j),(-29.29623273496918-54.676720109179065j),(-212.8099356729208-360.10923388407826j)
