(11695+0j),(14618+0j),(29968+0j),(32259+0j)
(-8.85823586225068-62.31289471172615j),(-44.26897952325865-71.72120213421648j),(-12.033720550350552-66.78699333133605j),(-22.52893425179434-100.66180788574424j)
(3.126961230768856-63.660461049548644j),(-33.52357280613958-45.88674522680912j),(-8.779221849588112-57.707592533713104j),(-24.161100968833352-75.7910723275982j)
(-8.248401616952464-57.682798956263326j),(-8.257539941309005-79.59403575709045j),(-14.080064994018755-87.04341336099307j),(-20.716650849720736-90.2039645253401j)
(-31.598465898800683-66.3005036247406j),(-34.34554392524862-62.514376088319494j),(-15.866325719050849-80.30322659632091j),(-35.197721478149504-87.59411281998803j)
(-7.140446693034633-75.8174666049186j),(5.735964017372979-63.412295623166j),(-22.458776958498447-75.05465322324821j),(-30.31848434367339-107.15214158362303j)
(-13.46220679187654-65.34316475463089j),(-9.336160740877887-86.04235879341827j),(-14.273142973520606-119.30037520951987j),(-36.73208566191337-122.85298024146843j)
(-11.518266343770264-95.13706586763723j),(-3.3676581157090766-119.24047519680535j),(-23.158880165488767-116.73065364658548j),(-29.713892376323088-126.87894894188433j)
(-7.377879429908219-107.72490941908754j),(-12.616889557515734-108.20278526906418j),(-25.157871904170634-159.55946361451691j),(-16.433288942334002-164.56430632434098j)
(-30.007958364233943-140.35442469331093j),(-16.105821694019568-113.08943156064876j),(-21.4537037837693-174.03422869104722j),(-15.502031729161729-179.64172157666624j)
(-28.236984237354065-148.75843628939054j),(13.602054739876024-138.93792937611397j),(-49.0973063848935-235.78331854267734j),(-38.86276512136155-239.98639991223473j)
(-29.67790336152899-206.49714442112773j),(-7.707223952150606-209.98411709766998j),(-39.40083566917974-266.5740975324113j),(-32.755691423564144-316.361916611613j)
(-6.811689442000727-280.34351842137846j),(-4.613434561121082-261.6456780478274j),(-33.310975738503004-405.10497499966374j),(-16.999298120052543-413.6587256321916j)
(-3.106370109189257-499.5224766868543j),(-7.713280541028521-466.34272480001664j),(-1.3636794306188804-649.4285907548715j),(-26.328329421518127-688.3245645197393j)
(28.630410197419156-1497.2013284132875j),(-11.290395341553868-1428.6904424221432j),(12.53005072767725-2020.0106423302752j),(-0.6036486938615298-2057.7086582068605j)
(28.630410197419156+1497.2013284132875j),(-11.290395341553868+1428.6904424221432j),(12.53005072767725+2020.0106423302752j),(-0.6036486938615298+2057.7086582068605j)
(-3.106370109189257+499.5224766868543j),(-7.713280541028521+466.34272480001664j),(-1.3636794306188804+649.4285907548715j),(-26.328329421518127+688.3245645197393j)
(-6.811689442000727+280.34351842137846j),(-4.613434561121082+261.6456780478274j),(-33.310975738503004+405.10497499966374j),(-16.999298120052543+413.6587256321916j)
(-29.67790336152899+206.49714442112773j),(-7.707223952150606+209.98411709766998j),(-39.40083566917974+266.5740975324113j),(-32.755691423564144+316.361916611613j)
(-28.236984237354065+148.75843628939054j),(13.602054739876024+138.93792937611397j),(-49.0973063848935+235.78331854267734j),(-38.86276512136155+239.98639991223473j)
(-30.007958364233943+140.35442469331093j),(-16.105821694019568+113.08943156064876j),(-21.4537037837693+174.03422869104722j),(-15.502031729161729+179.64172157666624j)
(-7.377879429908219+107.72490941908754j),(-12.616889557515734+108.20278526906418j),(-25.157871904170634+159.55946361451691j),(-16.433288942334002+164.56430632434098j)
(-11.518266343770264+95.13706586763723j),(-3.3676581157090766+119.24047519680535j),(-23.158880165488767+116.73065364658548j),(-29.713892376323088+126.87894894188433j)
(-13.46220679187654+65.34316475463089j),(-9.336160740877887+86.04235879341827j),(-14.273142973520606+119.30037520951987j),(-36.73208566191337+122.85298024146843j)
(-7.140446693034633+75.8174666049186j),(5.735964017372979+63.412295623166j),(-22.458776958498447+75.05465322324821j),(-30.31848434367339+107.15214158362303j)
(-31.598465898800683+66.3005036247406j),(-34.34554392524862+62.514376088319494j),(-15.866325719050849+80.30322659632091j),(-35.197721478149504+87.59411281998803j)
(-8.248401616952464+57.682798956263326j),(-8.257539941309005+79.59403575709045j),(-14.080064994018755+87.04341336099307j),(-20.716650849720736+90.2039645253401j)
(3.126961230768856+63.660461049548644j),(-33.52357280613958+45.88674522680912j),(-8.779221849588112+57.707592533713104j),(-24.161100968833352+75.7910723275982j)
(-8.85823586225068+62.31289471172615j),(-44.26897952325865+71.72120213421648j),(-12.033720550350552+66.78699333133605j),(-22.52893425179434+100.66180788574424j)
(-5.203607430396829+45.0350225952613j),(2.482157135201703+52.515288607407626j),(-24.16662662555558+77.1071221273747j),(-34.4161091635753+58.218396416554384j)
(-7.971102318061611+51.35477437348238j),(-5.171363076063699+33.832713519443224j),(-20.73744979651832+50.24900421202403j),(-28.257447114153535+85.67564994136714j)
(-22.2144216970364+36.3233616801349j),(-15.64922098378645+34.92280768310354j),(-21.565937630025985+45.608197910151034j),(-44.56286920284697+69.43094133074746j)
(-11.210410066745965+23.774679734656537j),(-17.985125183964954+31.336932269847473j),(-27.505336093292158+59.482860083837686j),(-46.26992835021218+52.79767450494351j)
(-13.152044993492567+61.852135631883776j),(-20.256836478114224+41.354708231682494j),(-19.213946759776093+55.825261427969046j),(-30.201980422658096+53.19857407750278j)
(-22.709562548160093+48.90690201742922j),(-14.429006765798675+61.785239570197085j),(-26.895257767532314+31.167425787834077j),(-24.67166017664647+47.63764781585526j)
(-19.571720566947818+32.35801053788649j),(-44.7329888873665+41.09289687437342j),(-26.4668865202716+70.15518716253804j),(-12.014103448785932+27.44792329181371j)
(-18.392595690905466+38.32162449798584j),(-19.042539048976778+29.331764267041187j),(-34.165432660341196+47.01650827888817j),(-20.107020904884678+51.72772881949721j)
(-15.993167642553999+33.61862928229003j),(-19.390819870147084+48.083887199052704j),(-6.306425927072553+35.501865332534244j),(-10.937965626986568+58.1252433844362j)
(-12.976282360376388+19.01097398840496j),(-26.230710732840606+35.90186276597764j),(-30.618593674920135+57.72826721423706j),(-17.63288379028461+24.596406680510377j)
(-11.302314550593834-3.71175493806545j),(-16.575563416224725+29.51855887842518j),(-27.20376056276268+26.81629620872156j),(-40.98632703179749+49.62100555585775j)
(-38.83023562156684+12.48434255175463j),(-17.038196063670824+38.33711564548132j),(-38.467864771991+21.83076706114116j),(-21.71455017601579+37.59504412369236j)
(-28.553736134011814+17.12683919932645j),(-19.063971836695686+12.549305347545278j),(-30.367271798109357+32.68933121038161j),(-26.550207423421455+47.14584677194828j)
(-13.876630059818027+28.46499107223572j),(-0.158936049469375+31.17266228358546j),(-52.73580598372027+33.22821510728848j),(-21.662641473361248+17.835324110669546j)
(-21.423905069252598+25.891035183063728j),(-17.687893583634946+27.818350088129304j),(-26.129674752972903+35.81814492487967j),(-29.572032080860197+44.45690019017651j)
(-7.242254011088946+32.1409567155535j),(-5.811797942060451-2.788108025351068j),(-22.827138065122654+30.338850983042455j),(-5.712489651168369+35.07480116838792j)
(3.4206814875782925+30.634351424131147j),(-13.79798968123194+6.924236542672887j),(-12.582482005443921+36.11806204828415j),(-24.676728706671497+32.113539075581066j)
(1.0632648793826007+24.122946633740987j),(-25.42451041670924+11.397978256486965j),(-29.15037961545781+29.127415461982515j),(-20.650382890208192+35.45949386895309j)
(-7.082611024277199+10.932144185260444j),(-14.690584464802939+29.990457111226576j),(-12.335373041856997+30.652208805555837j),(-20.839445816949706+30.415805998241552j)
(-8.007389954865474+10.25413096973201j),(-6.7799963965848065+13.863360107426185j),(-13.314380694195052+21.701029973132137j),(-10.915321115172901+14.88533226439663j)
(-21.46647041830272+22.0814261976766j),(-34.88428768720439-3.641694319805019j),(-35.23008605023131+26.994338669662127j),(-14.23134236995071+11.954660893710852j)
(-30.328090937955864+17.231816142442188j),(-0.6279233607939432+42.59446111433937j),(-1.4791533763417988+32.573814872610505j),(-17.32076974759201+43.24153795987741j)
(-31.123833741103397+34.07596282873855j),(-23.097198416724353+21.432476401575723j),(-39.924940811098224+22.236663043554948j),(-28.037651718456686+18.143967710123476j)
(-24.41613327712136+29.503377059372358j),(-2.773347407295205+22.051907729277648j),(-20.26790034569774+26.702865642995775j),(-11.24434922878936+33.84242489640005j)
(-9.277525814361724+24.946700474280316j),(1.1297878282990723+11.855307120833274j),(-42.812929596209074+35.83064495360782j),(-16.55338109701256+14.452004422062558j)
(-14.096357182665855+28.87440580688197j),(-32.56351339132891+48.73239398741257j),(-10.782770334973634+24.23444724476397j),(-8.99517970702857-3.4533575215189103j)
(-26.363534051088322+36.90143940202755j),(-50.20092021644956+47.1182298363112j),(-45.95683289238855+16.037221336990278j),(-15.571631457558397+36.374154842223234j)
(-25.418164385679802+39.243773214146415j),(-13.271516406858154+32.798355884733574j),(-23.312701321186978+28.195704012165127j),(-23.655573184878676+47.261523262804246j)
(-18.08951002679754+3.9843492116558785j),(-15.662786820075723+14.340493018474483j),(-21.800556957335857+0.6389257542921172j),(-35.546997466558196+17.677579585030458j)
(-22.68555001197842+12.596083116460846j),(0.02034453627129551+24.437365016505485j),(-18.064519366715558+7.4261407125604j),(-34.72122786646719+16.608043367459043j)
(-27.714932420002754+19.314567867597898j),(-10.345320367546378-9.39781699253141j),(-35.40183593731706+8.650379422466589j),(-39.87157014596778+1.5770229433169014j)
(-13.541482477522095-2.7762424062837816j),(-18.43856002267148+21.803075589360756j),(-20.41534897982342+23.216416491942624j),(-18.649995060559604+35.980188327748465j)
(-26.81627754211206+20.49412806208253j),(-7.271909559285575+13.848015658270977j),(-47.201186253715264-10.270313663394422j),(-37.07200838723247-0.26433169682385227j)
(-14.010566955791148+5.02933131812904j),(17.220041185576065+6.093036472963284j),(-23.429127642096205+27.443035913522746j),(-47.727812549079545+11.57193676877106j)
(12.326528472747555+13.004078369611939j),(-2.275327022195654+5.965293171637178j),(-42.29268353652901+0.8719597211518888j),(-53.71836754511037+4.2823292468080325j)
(-27.198251205355916+13.656909860215482j),(-19.86671649388802+6.818981766326104j),(-10.775672599197378+4.997925750356941j),(-36.91552886425916+24.195824558259986j)
(-9.789201994787106+31.50570936551687j),(7.535260858519905+35.38978149205519j),(-19.84175010321269+46.286734240012635j),(0.5409609408777669+45.47203083076525j)
(-0.5093981584184348+56.677341345201135j),(22.428654443915548+64.08181690754179j),(-17.860155337471042+64.31405580761671j),(-6.977818597464875+65.83036985934105j)
(17.42047269834768+79.62686224640662j),(16.075756396913334+79.42192223486313j),(-4.019611347023783+76.72498684845061j),(-3.3354747546879935+72.43158624138177j)
(24.11576152585502+63.535587917489096j),(52.61385760844803+55.95008551225108j),(1.5302429294788453+56.86170638305103j),(-16.688263243298024+59.919074818899325j)
